timestamp,addr,flight,squawk,category,alt_baro,alt_geom,lat,lon,gs,ias,tas,mach,track,track_rate,roll,mag_heading,true_heading,baro_rate,geom_rate,messages,seen,rssi,distance,air_ground,nic,rc,version,nic_baro,nac_p,nac_v,sil,sil_type,seen_pos,alert,spi,gva,sda,wind_speed,wind_direction,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,addr_type,emergency,autopilot,vnav,althold,approach,lnav,tcas
1744690471,3788554,,18001,0,40000,39450,0.0,0.0,512,259,0,0.8479999899864197,51,0.0,0.0,52,0,-64,0,20,1744690469061,-35.19874572753906,0,2,0,0,0,1,8,2,2,1,0,False,False,0,0,0,0,1013.5999755859375,40000,0,52,0,0,False,False,False,False,False,False
1744690531,3788554,,18001,0,40000,39425,44.08049011230469,-6.886383766351745,511,259,0,0.8479999899864197,52,0.0,0.0,52,0,0,0,36,1744690516050,-35.5548210144043,136899,2,8,186,0,1,8,2,2,1,17,False,False,0,0,0,0,1013.5999755859375,40000,0,52,0,0,False,False,False,False,False,False
1744690591,3788554,,18001,0,40000,39425,44.08049011230469,-6.886383766351745,511,259,0,0.8479999899864197,52,0.0,0.0,52,0,0,0,36,1744690516050,-35.5548210144043,136899,2,8,186,0,1,8,2,2,1,69,False,False,0,0,0,0,1013.5999755859375,40000,0,52,0,0,False,False,False,False,False,False
1744691311,4459922,,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,5,1744691311494,-37.16938400268555,0,2,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744691371,4459922,,30320,0,39025,0,43.75309831005032,-4.747597830636161,0,0,0,0.0,0,0.0,0.0,0,0,0,0,66,1744691365318,-35.31508255004883,0,2,8,186,0,0,8,0,2,1,9,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744691431,4459922,,30320,0,39000,0,43.75309831005032,-4.747597830636161,0,0,0,0.0,0,0.0,0.0,0,0,0,0,69,1744691386504,-35.77941131591797,0,2,8,186,0,0,8,0,2,1,69,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744691492,4574799,SRR6646,14087,165,39000,38425,43.9134521484375,-5.54624335710389,455,249,0,0.8040000200271606,220,0.0,0.0,219,0,-128,-32,67,1744691492010,-34.23014450073242,61764,2,8,186,2,1,9,1,3,3,0,False,False,2,2,0,0,1012.7999877929688,39008,0,227,0,0,False,False,False,False,False,False
1744691552,4574799,SRR6646,14087,165,39025,38450,43.819793701171875,-5.662813408430233,455,249,0,0.8040000200271606,222,0.0,0.0,219,0,0,-32,251,1744691552005,-32.18842697143555,52793,2,8,186,2,1,9,1,3,3,0,False,False,2,2,0,0,1012.7999877929688,39008,0,225,0,0,False,False,False,False,False,False
1744691612,4459922,TAY1MN,30320,0,39000,38500,43.33934202032574,-5.13833182198664,441,242,462,0.7839999794960022,214,-0.03125,-0.703125,217,0,-64,-64,175,1744691611541,-33.422637939453125,29827,2,8,186,2,1,11,2,3,3,4,False,False,2,2,29,251,1013.5999755859375,39008,39008,215,0,0,False,False,False,False,False,False
1744691612,4574799,SRR6646,14087,165,39025,38450,43.72608947753906,-5.7822577897892415,454,254,478,0.8199999928474426,222,0.0,0.0,226,0,-64,-64,451,1744691612393,-32.705162048339844,46511,2,8,186,2,1,9,1,3,3,0,False,False,2,2,33,269,1012.7999877929688,39008,39008,225,0,0,False,False,False,False,False,False
1744691672,4459922,TAY1MN,30320,163,39000,38500,43.23189945544227,-5.238255092075917,438,242,462,0.7839999794960022,214,0.0,-0.17578125,217,0,-64,-32,792,1744691672553,-29.727088928222656,25872,2,8,186,2,1,11,2,3,3,0,False,False,2,2,29,250,1013.5999755859375,39008,39008,215,0,0,False,False,False,False,False,False
1744691672,4574799,SRR6646,14087,165,39000,38450,43.63290043200477,-5.899592808314765,453,249,472,0.8040000200271606,222,0.03125,0.3515625,225,0,64,0,833,1744691672614,-30.24845314025879,43999,2,8,186,2,1,9,1,3,3,0,False,False,2,2,24,262,1012.7999877929688,39008,39008,225,0,0,False,False,False,False,False,False
1744691732,11275435,,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,7,1744691730630,-36.066429138183594,0,2,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
